binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
mshtml.dll,0x18040e0b0,func_call_0x18040e0b0,func_call_,Y,8b,24,1,0,N,N,0xa4a73d36c4f9fa43,32,missing_knowledge
mshtml.dll,0x18040e2a0,func_start_0x18040e2a0,func_start_,Y,1d,7,4,0,N,N,0xec38df2df6b6e52b,32,missing_knowledge
mshtml.dll,0x18040e2bf,func_start_0x18040e2bf,func_start_,Y,2,2,1,0,N,N,0x2aa4112abe7a4732,32,missing_knowledge
mshtml.dll,0x18040e2cc,func_call_0x18040e2cc,func_call_,Y,43,10,16,0,N,N,0x66832750e6491a1d,32,missing_knowledge
mshtml.dll,0x18040e318,func_call_0x18040e318,func_call_,Y,102,40,4,0,N,N,0x655eed47ba55d89e,32,missing_knowledge
mshtml.dll,0x18040e42c,func_start_0x18040e42c,func_start_,Y,35,10,d,0,N,N,0x07b81b9d93206fe0,32,missing_knowledge
mshtml.dll,0x18040e463,func_start_0x18040e463,func_start_,Y,8,2,1,0,N,N,0x4a35e56fbeed04ec,32,missing_knowledge
mshtml.dll,0x18040e540,func_data_0x6446703936,func_data_,Y,0,0,0,0,N,N,0x78283a03b75ee0e6,32,discovery_failure
mshtml.dll,0x18040e580,func_data_0x6446704000,func_data_,Y,0,0,0,0,N,N,0xd46fc29131420417,32,discovery_failure
mshtml.dll,0x18040e5a0,func_start_0x18040e5a0,func_start_,Y,1c,7,0,0,N,N,0x3d8dad307c84b42c,32,missing_knowledge
mshtml.dll,0x18040e798,func_call_0x18040e798,func_call_,Y,8f,31,0,0,N,N,0xa5f84f801feaa1a9,32,missing_knowledge
mshtml.dll,0x18040e83c,func_call_0x18040e83c,func_call_,Y,68,26,1,0,N,N,0x93ebf971b59a402a,32,missing_knowledge
mshtml.dll,0x18040e8b3,func_jmp_0x18040e8b3,func_jmp_,Y,4,1,0,0,N,N,0x99a494a60a6f3704,32,missing_knowledge
mshtml.dll,0x18040ecc0,func_data_0x6446705856,func_data_,Y,0,0,0,0,N,N,0x4092450833205c6f,32,discovery_failure
mshtml.dll,0x18040ed40,func_data_0x6446705984,func_data_,Y,0,0,0,0,N,N,0xbb60635f20187ecb,32,discovery_failure
